node_id,hnid,name,depth,compound_count,child_count,is_leaf,parent_path,path
node_393,12866216,UVCBs and Multi-Constituent Substances (MCS) Committee,2,1,0,True,PubChem Compound TOC > Information Sources,PubChem Compound TOC > Information Sources > UVCBs and Multi-Constituent Substances (MCS) Committee
node_362,5541056,West Coast Metabolomics Center-UC Davis,2,1540,0,True,PubChem Compound TOC > Information Sources,PubChem Compound TOC > Information Sources > West Coast Metabolomics Center-UC Davis
node_340,4129386,WHO Anatomical Therapeutic Chemical (ATC) Classification,2,3393,0,True,PubChem Compound TOC > Information Sources,PubChem Compound TOC > Information Sources > WHO Anatomical Therapeutic Chemical (ATC) Classification
node_429,17771788,WHO ATCvet - Classification of Veterinary Medicines,2,3548,0,True,PubChem Compound TOC > Information Sources,PubChem Compound TOC > Information Sources > WHO ATCvet - Classification of Veterinary Medicines
node_343,4308213,WHO Model Lists of Essential Medicines,2,478,0,True,PubChem Compound TOC > Information Sources,PubChem Compound TOC > Information Sources > WHO Model Lists of Essential Medicines
node_361,5539558,Wikidata,2,1324374,0,True,PubChem Compound TOC > Information Sources,PubChem Compound TOC > Information Sources > Wikidata
node_263,1749177,Wikipedia,2,21283,0,True,PubChem Compound TOC > Information Sources,PubChem Compound TOC > Information Sources > Wikipedia
node_318,3857766,Wiley,2,112196,0,True,PubChem Compound TOC > Information Sources,PubChem Compound TOC > Information Sources > Wiley
node_265,2166069,WIPO,2,38867693,0,True,PubChem Compound TOC > Information Sources,PubChem Compound TOC > Information Sources > WIPO
node_373,5565494,Yeast Metabolome Database (YMDB),2,2054,0,True,PubChem Compound TOC > Information Sources,PubChem Compound TOC > Information Sources > Yeast Metabolome Database (YMDB)
node_731,5564640,Interactions and Pathways,1,225988,4,False,PubChem Compound TOC,PubChem Compound TOC > Interactions and Pathways
node_738,3647707,Molecular Imaging Information,2,1862,1,False,PubChem Compound TOC > Interactions and Pathways,PubChem Compound TOC > Interactions and Pathways > Molecular Imaging Information
node_739,3647708,MICAD Imaging Information,3,365,0,True,PubChem Compound TOC > Interactions and Pathways > Molecular Imaging Information,PubChem Compound TOC > Interactions and Pathways > Molecular Imaging Information > MICAD Imaging Information
node_732,3647701,Protein Bound 3D Structures,2,88573,1,False,PubChem Compound TOC > Interactions and Pathways,PubChem Compound TOC > Interactions and Pathways > Protein Bound 3D Structures
node_733,4358448,Ligands from Protein Bound 3D Structures,3,40328,3,False,PubChem Compound TOC > Interactions and Pathways > Protein Bound 3D Structures,PubChem Compound TOC > Interactions and Pathways > Protein Bound 3D Structures > Ligands from Protein Bound 3D Structures
node_736,3706170,PDBe Conformer,4,40328,0,True,PubChem Compound TOC > Interactions and Pathways > Protein Bound 3D Structures > Ligands from Protein Bound 3D Structures,PubChem Compound TOC > Interactions and Pathways > Protein Bound 3D Structures > Ligands from Protein Bound 3D Structures > PDBe Conformer
node_734,3706168,PDBe Ligand Code,4,40328,0,True,PubChem Compound TOC > Interactions and Pathways > Protein Bound 3D Structures > Ligands from Protein Bound 3D Structures,PubChem Compound TOC > Interactions and Pathways > Protein Bound 3D Structures > Ligands from Protein Bound 3D Structures > PDBe Ligand Code
node_735,3706169,PDBe Structure Code,4,38761,0,True,PubChem Compound TOC > Interactions and Pathways > Protein Bound 3D Structures > Ligands from Protein Bound 3D Structures,PubChem Compound TOC > Interactions and Pathways > Protein Bound 3D Structures > Ligands from Protein Bound 3D Structures > PDBe Structure Code
node_740,5564639,Chemical-Target Interactions,2,86569,0,True,PubChem Compound TOC > Interactions and Pathways,PubChem Compound TOC > Interactions and Pathways > Chemical-Target Interactions
node_737,3647702,Pathways,2,63124,0,True,PubChem Compound TOC > Interactions and Pathways,PubChem Compound TOC > Interactions and Pathways > Pathways
node_249,1857367,Literature,1,4692422,12,False,PubChem Compound TOC,PubChem Compound TOC > Literature
node_261,18246705,Beilstein References,2,42855,0,True,PubChem Compound TOC > Literature,PubChem Compound TOC > Literature > Beilstein References
node_250,1857222,Chemical Co-Occurrences in Literature,2,3437449,0,True,PubChem Compound TOC > Literature,PubChem Compound TOC > Literature > Chemical Co-Occurrences in Literature
node_255,3647696,Chemical-Disease Co-Occurrences in Literature,2,1150414,0,True,PubChem Compound TOC > Literature,PubChem Compound TOC > Literature > Chemical-Disease Co-Occurrences in Literature
